date,amount,category
10/26/2018,19.72,supermarkets
12/9/2018,89.98,wholesale_clubs
9/14/2018,9.51,paypal
7/22/2018,0.32,gas
11/14/2018,949.82,restaurants
6/11/2018,84.26,departmental_store
6/10/2018,37.95,gas
5/27/2018,1.06,supermarkets
7/13/2018,7.78,departmental_store
6/6/2018,332.12,online
6/24/2018,33.56,paypal
8/26/2018,471.32,groceries
3/29/2018,848.86,departmental_store
4/28/2018,5.89,groceries
7/17/2018,46.03,hotel
12/24/2018,2.34,wholesale_clubs
7/21/2018,26.41,restaurants
12/22/2018,86.81,airfare
5/19/2018,63.53,airfare
1/10/2018,48.51,restaurants
2/2/2018,375.51,paypal
9/11/2018,0.61,restaurants
12/27/2018,165.43,gas
3/1/2018,1.29,hotel
2/18/2018,106.47,restaurants
6/10/2018,5.53,groceries
11/20/2018,90.24,miscellaneous
6/9/2018,80.71,miscellaneous
6/19/2018,480.7,miscellaneous
8/9/2018,9.76,departmental_store
4/25/2018,871.15,gas
10/27/2018,1.48,miscellaneous
5/11/2018,78.84,amazon
8/4/2018,3.39,online
1/1/2018,429.53,supermarkets
5/27/2018,56.36,gas
10/25/2018,273.95,departmental_store
3/9/2018,2.63,amazon
1/8/2018,433.9,restaurants
6/23/2018,647,wholesale_clubs
2/19/2018,5.69,miscellaneous
9/1/2018,72.85,hotel
11/24/2018,58.11,wholesale_clubs
12/8/2018,9.67,groceries
4/8/2018,33.85,restaurants
11/7/2018,962.88,wholesale_clubs
2/16/2018,28.16,miscellaneous
8/17/2018,93.7,gas
2/9/2018,73.03,gas
11/28/2018,8.69,hotel
1/29/2018,6.31,groceries
1/20/2018,3.89,paypal
8/21/2018,0.2,paypal
6/19/2018,4.15,restaurants
5/19/2018,15.21,amazon
7/14/2018,72.07,airfare
1/13/2018,3.75,online
11/11/2018,1.07,miscellaneous
4/5/2018,9.35,paypal
5/11/2018,8.57,amazon
5/22/2018,0.49,travel_other
2/26/2018,229.68,travel_other
8/9/2018,351.17,supermarkets
3/23/2018,0.93,paypal
8/6/2018,58.35,online
8/21/2018,35.61,departmental_store
1/8/2018,4.1,paypal
11/26/2018,7.13,travel_other
1/27/2018,463.55,airfare
7/14/2018,4.26,departmental_store
11/9/2018,33.29,travel_other
4/6/2018,31.86,gas
6/14/2018,994.36,hotel
2/19/2018,0.76,restaurants
7/28/2018,266.94,travel_other
6/2/2018,460.02,online
12/20/2018,95.47,gas
4/9/2018,52.52,supermarkets
5/29/2018,24.15,gas
8/10/2018,0.94,restaurants
3/6/2018,22.16,amazon
1/21/2018,8.6,travel_other
5/10/2018,8.17,paypal
6/29/2018,42.56,amazon
8/4/2018,55.75,gas
8/29/2018,620.51,miscellaneous
3/3/2018,23.52,travel_other
7/13/2018,42.45,paypal
1/9/2018,6.79,groceries
8/25/2018,29.69,groceries
12/9/2018,5.41,paypal
10/14/2018,6.93,wholesale_clubs
4/20/2018,4.41,paypal
2/2/2018,5.73,gas
8/22/2018,696.57,travel_other
8/25/2018,46.12,departmental_store
6/9/2018,840.01,hotel
9/22/2018,2.5,paypal
9/24/2018,676.74,hotel
12/13/2018,6.96,gas
2/27/2018,4.46,paypal
7/29/2018,29.09,amazon
11/6/2018,38.04,amazon
8/20/2018,0.47,gas
1/28/2018,41.82,restaurants
3/15/2018,74.32,hotel
10/28/2018,37.66,travel_other
5/3/2018,566.72,supermarkets
1/2/2018,90.4,airfare
5/19/2018,12.71,groceries
10/10/2018,3.93,miscellaneous
1/18/2018,8.72,restaurants
6/13/2018,7.69,airfare
1/9/2018,5.99,supermarkets
8/7/2018,0.14,wholesale_clubs
5/10/2018,599.22,gas
11/8/2018,7.88,groceries
6/23/2018,13.24,hotel
7/22/2018,50.39,amazon
6/22/2018,667.53,gas
5/2/2018,6.28,groceries
9/28/2018,921.49,travel_other
4/25/2018,2.08,paypal
9/27/2018,4.1,departmental_store
3/3/2018,26.53,groceries
11/27/2018,72.49,amazon
8/20/2018,21.28,travel_other
2/18/2018,43.73,amazon
8/4/2018,24.5,supermarkets
11/3/2018,179.51,gas
3/6/2018,652.74,departmental_store
1/30/2018,4.69,gas
4/21/2018,3.4,online
3/15/2018,0.57,gas
7/28/2018,330.41,online
1/29/2018,72.94,wholesale_clubs
6/21/2018,591.82,hotel
6/18/2018,389.35,amazon
6/22/2018,193.99,gas
5/11/2018,1.36,departmental_store
4/5/2018,8.39,online
6/1/2018,8.44,hotel
3/26/2018,65.36,amazon
2/26/2018,0.97,travel_other
4/17/2018,5.96,supermarkets
11/10/2018,584.7,departmental_store
12/30/2018,7.4,restaurants
10/9/2018,27.55,supermarkets
4/17/2018,65.77,travel_other
3/22/2018,96.78,supermarkets
6/21/2018,45.14,miscellaneous
9/19/2018,268.43,amazon
10/19/2018,2.47,miscellaneous
4/23/2018,82.23,airfare
9/27/2018,702.37,travel_other
12/13/2018,823.09,departmental_store
10/17/2018,135.76,supermarkets
5/22/2018,465.44,travel_other
4/2/2018,7.26,restaurants
6/16/2018,8.43,hotel
5/27/2018,847.53,groceries
5/24/2018,61.58,groceries
4/25/2018,70.25,departmental_store
1/25/2018,503.96,groceries
9/3/2018,6.91,amazon
1/7/2018,741.9,wholesale_clubs
9/27/2018,5.07,travel_other
5/8/2018,47.13,travel_other
1/22/2018,81.75,supermarkets
1/9/2018,505.07,wholesale_clubs
1/22/2018,49.78,amazon
8/17/2018,860.04,supermarkets
9/9/2018,468.25,paypal
4/22/2018,68.91,supermarkets
9/5/2018,9.54,amazon
5/4/2018,832.58,hotel
2/16/2018,70.69,online
11/9/2018,69.09,online
6/6/2018,57.88,gas
5/13/2018,858.99,gas
12/3/2018,99.3,miscellaneous
9/12/2018,792.27,groceries
1/24/2018,668.75,online
3/29/2018,406.01,departmental_store
5/3/2018,7.21,supermarkets
1/25/2018,2.48,airfare
1/29/2018,2.68,miscellaneous
6/27/2018,67.19,paypal
4/7/2018,150.2,restaurants
4/21/2018,876.29,paypal
1/8/2018,89.04,online
7/3/2018,31.99,wholesale_clubs
8/25/2018,27.92,travel_other
12/9/2018,1.98,groceries
3/23/2018,372.58,travel_other
2/24/2018,34.3,airfare
4/26/2018,643.59,departmental_store
6/17/2018,1.98,online
10/24/2018,8.46,airfare
2/9/2018,63.43,travel_other
12/12/2018,597.68,hotel
4/4/2018,820.15,groceries
2/3/2018,690.79,miscellaneous
8/18/2018,0.28,restaurants
5/11/2018,2.97,amazon
1/3/2018,926.01,groceries
10/24/2018,0.01,supermarkets
3/5/2018,7.53,wholesale_clubs
9/18/2018,5.96,paypal
5/25/2018,8.46,amazon
1/1/2018,672.79,restaurants
1/20/2018,462.82,miscellaneous
3/29/2018,897.16,restaurants
4/22/2018,977.29,hotel
1/23/2018,8.34,supermarkets
7/14/2018,4.56,departmental_store
8/4/2018,897.07,travel_other
9/1/2018,324.27,airfare
10/9/2018,6.14,travel_other
9/10/2018,2.05,departmental_store
7/30/2018,99.23,restaurants
2/4/2018,65.37,hotel
9/14/2018,7.3,restaurants
11/24/2018,394.36,restaurants
9/6/2018,5.08,departmental_store
10/26/2018,225.59,travel_other
11/24/2018,8.64,airfare
10/19/2018,909.69,restaurants
4/17/2018,799.15,supermarkets
2/21/2018,6.31,online
8/20/2018,3.54,miscellaneous
5/17/2018,7.61,amazon
7/23/2018,8.21,travel_other
10/19/2018,161,online
3/12/2018,361.9,online
8/21/2018,55.61,supermarkets
1/12/2018,0.74,travel_other
5/6/2018,9.91,hotel
5/14/2018,6.34,departmental_store
2/15/2018,244.09,supermarkets
11/16/2018,4.8,groceries
11/9/2018,1.57,online
8/8/2018,309.6,amazon
12/11/2018,0.05,online
6/4/2018,391.83,miscellaneous
3/4/2018,70.53,groceries
11/1/2018,5.02,hotel
1/15/2018,8.23,airfare
2/25/2018,8.3,hotel
5/8/2018,52.48,miscellaneous
12/30/2018,1.93,miscellaneous
8/7/2018,37.81,wholesale_clubs
3/27/2018,977.78,groceries
9/8/2018,2.53,amazon
12/17/2018,413.16,wholesale_clubs
5/2/2018,42.73,online
3/19/2018,8.77,online
3/16/2018,179.61,airfare
2/8/2018,181.79,groceries
7/13/2018,81.48,amazon
12/13/2018,9.1,online
3/2/2018,52.24,online
6/25/2018,6.44,airfare
6/27/2018,6.31,miscellaneous
7/17/2018,6.41,wholesale_clubs
7/27/2018,8.19,supermarkets
11/14/2018,9.37,groceries
1/22/2018,93.23,wholesale_clubs
8/21/2018,43.55,departmental_store
9/29/2018,4.07,online
9/8/2018,994.38,groceries
4/13/2018,4.15,departmental_store
2/16/2018,1.27,gas
12/3/2018,47.76,departmental_store
3/6/2018,99.77,departmental_store
11/13/2018,9.56,hotel
9/16/2018,5.6,airfare
9/19/2018,0.41,restaurants
9/22/2018,6.31,travel_other
3/1/2018,473.86,wholesale_clubs
2/10/2018,3.87,gas
9/6/2018,0.45,airfare
9/9/2018,1.54,departmental_store
9/13/2018,74.77,online
12/1/2018,77.96,departmental_store
12/21/2018,51.55,online
10/17/2018,2.49,wholesale_clubs
8/3/2018,23.41,groceries
4/9/2018,91.61,online
12/28/2018,310.3,airfare
4/6/2018,472.43,supermarkets
2/16/2018,4,restaurants
3/22/2018,0.67,supermarkets
3/29/2018,6.88,hotel
12/1/2018,63.22,paypal
6/8/2018,142,online
7/22/2018,85.56,paypal
5/17/2018,63.53,supermarkets
7/18/2018,87.47,paypal
12/4/2018,7.46,travel_other
12/25/2018,0.28,restaurants
6/7/2018,0.1,hotel
2/16/2018,963.52,supermarkets
3/24/2018,0.29,airfare
9/12/2018,532.31,amazon
7/5/2018,8.29,supermarkets
9/28/2018,38.28,paypal
1/29/2018,209.51,groceries
1/30/2018,447.63,miscellaneous
4/16/2018,66.4,airfare
11/5/2018,68.73,travel_other
5/30/2018,4.41,miscellaneous
5/19/2018,7.17,supermarkets
10/18/2018,126.12,miscellaneous
9/22/2018,6.7,wholesale_clubs
8/30/2018,174.91,hotel
8/15/2018,924.21,airfare
12/14/2018,4.48,travel_other
11/6/2018,0.52,travel_other
1/11/2018,597.58,travel_other
6/15/2018,1.4,hotel
4/16/2018,7.15,groceries
3/28/2018,6.49,paypal
3/8/2018,679.2,online
6/4/2018,8.25,wholesale_clubs
10/8/2018,936.52,wholesale_clubs
4/6/2018,809.8,hotel
5/18/2018,20.03,miscellaneous
4/24/2018,80.08,hotel
12/16/2018,927.89,airfare
1/6/2018,523.84,travel_other
9/11/2018,252.06,miscellaneous
5/24/2018,90.25,paypal
11/20/2018,30.96,hotel
8/22/2018,46.52,supermarkets
11/14/2018,9.33,hotel
10/14/2018,4.26,departmental_store
12/2/2018,3.19,departmental_store
11/8/2018,63.34,online
5/15/2018,6.48,wholesale_clubs
6/15/2018,306.59,departmental_store
9/21/2018,14.8,airfare
9/24/2018,519.8,online
3/18/2018,378.77,paypal
3/20/2018,95.81,departmental_store
3/10/2018,80.05,hotel
6/21/2018,68.97,paypal
3/6/2018,784.91,paypal
5/13/2018,2.76,hotel
11/22/2018,464.49,online
11/2/2018,763.56,travel_other
6/17/2018,2.66,amazon
8/1/2018,845.48,travel_other
5/27/2018,93.22,departmental_store
1/13/2018,11.67,hotel
2/12/2018,4.71,miscellaneous
12/1/2018,405.73,supermarkets
3/19/2018,66.85,supermarkets
2/19/2018,202.5,departmental_store
2/22/2018,30.69,departmental_store
7/11/2018,7.3,miscellaneous
6/13/2018,375.8,gas
1/4/2018,464.63,supermarkets
7/13/2018,620.64,miscellaneous
12/10/2018,166.05,miscellaneous
1/28/2018,1.58,airfare
3/5/2018,79.17,restaurants
1/16/2018,93.71,supermarkets
10/16/2018,72.89,airfare
10/18/2018,6.76,airfare
9/27/2018,7.28,departmental_store
3/12/2018,0.68,gas
1/14/2018,13.88,restaurants
3/16/2018,8.58,restaurants
9/16/2018,5.36,supermarkets
6/9/2018,9.72,supermarkets
11/27/2018,502.19,miscellaneous
2/6/2018,16.53,wholesale_clubs
8/20/2018,7.33,gas
11/7/2018,962.25,supermarkets
12/20/2018,366.66,groceries
2/9/2018,9.18,gas
8/25/2018,7.05,amazon
1/15/2018,1.17,hotel
7/22/2018,5.46,groceries
6/6/2018,459.05,wholesale_clubs
7/20/2018,0.11,groceries
3/22/2018,37.14,paypal
10/29/2018,6.38,paypal
3/4/2018,4.56,hotel
11/17/2018,370.05,miscellaneous
7/20/2018,88.07,paypal
4/8/2018,483.26,departmental_store
8/15/2018,14.16,airfare
8/1/2018,2.83,wholesale_clubs
9/11/2018,43.21,supermarkets
8/6/2018,9.85,supermarkets
1/15/2018,402.94,supermarkets
7/29/2018,9.65,hotel
9/25/2018,4.58,gas
9/20/2018,306.38,online
10/17/2018,184.88,wholesale_clubs
2/16/2018,1.89,supermarkets
11/16/2018,934.61,hotel
8/30/2018,6.36,travel_other
5/28/2018,37.6,travel_other
8/15/2018,57.4,wholesale_clubs
2/2/2018,2.86,travel_other
1/19/2018,44.89,paypal
5/9/2018,1.36,supermarkets
12/27/2018,61.74,paypal
9/8/2018,27.87,travel_other
12/12/2018,309.55,groceries
4/13/2018,6.94,paypal
4/20/2018,924.87,supermarkets
9/28/2018,35.69,supermarkets
12/27/2018,8.23,paypal
7/15/2018,95.64,wholesale_clubs
9/15/2018,118.59,online
2/8/2018,28.11,paypal
9/22/2018,138.34,supermarkets
4/24/2018,18.23,groceries
7/15/2018,82.38,restaurants
9/21/2018,1.11,hotel
12/29/2018,0.8,online
12/2/2018,15.14,restaurants
10/2/2018,687.19,wholesale_clubs
6/27/2018,37.44,hotel
2/4/2018,601.48,departmental_store
8/13/2018,53.42,hotel
12/13/2018,4.68,supermarkets
2/11/2018,3.76,restaurants
7/3/2018,2.01,supermarkets
12/27/2018,34.04,airfare
2/3/2018,959.87,gas
8/7/2018,737.25,departmental_store
5/27/2018,322.2,online
3/18/2018,6.61,hotel
8/7/2018,996.48,supermarkets
10/25/2018,87.11,online
11/1/2018,10.64,paypal
1/18/2018,3.83,groceries
10/23/2018,5.02,miscellaneous
3/25/2018,81.22,gas
5/5/2018,993,wholesale_clubs
2/19/2018,10.3,travel_other
11/4/2018,1.19,travel_other
9/4/2018,995.19,paypal
2/24/2018,73.94,hotel
2/22/2018,6.5,departmental_store
8/24/2018,7.47,airfare
10/28/2018,291.14,online
5/26/2018,7.63,miscellaneous
3/24/2018,5.12,hotel
5/11/2018,9.09,hotel
3/3/2018,5.86,airfare
9/9/2018,5.29,restaurants
9/19/2018,0.16,paypal
6/6/2018,5.93,travel_other
12/14/2018,94.42,supermarkets
4/27/2018,9.02,online
5/1/2018,6.95,groceries
5/23/2018,177.16,departmental_store
4/22/2018,294.21,amazon
8/18/2018,3.05,hotel
1/11/2018,933.1,travel_other
3/13/2018,110.81,airfare
6/10/2018,90.11,amazon
11/26/2018,46.19,groceries
10/22/2018,5.58,supermarkets
7/28/2018,2.44,wholesale_clubs
9/4/2018,13.86,hotel
7/22/2018,69.08,wholesale_clubs
8/15/2018,858.7,airfare
12/18/2018,4.66,gas
7/3/2018,9.19,departmental_store
5/14/2018,505.81,restaurants
9/21/2018,785.09,travel_other
11/22/2018,6.79,travel_other
8/8/2018,90.36,supermarkets
10/22/2018,88.3,restaurants
5/12/2018,379.79,paypal
12/27/2018,1.19,restaurants
10/15/2018,850.13,hotel
5/24/2018,1.45,groceries
2/25/2018,82.29,travel_other
3/25/2018,658.47,travel_other
1/9/2018,6.36,wholesale_clubs
7/6/2018,5.81,online
8/4/2018,1.37,travel_other
1/30/2018,6.52,travel_other
9/29/2018,4.77,amazon
8/22/2018,55.46,amazon
1/5/2018,6.68,paypal
11/20/2018,1.11,departmental_store
11/17/2018,8.6,supermarkets
9/2/2018,601.83,departmental_store
10/22/2018,646.9,online
8/23/2018,49.7,gas
5/16/2018,110.78,departmental_store
4/24/2018,418.48,hotel
5/25/2018,81.23,hotel
7/30/2018,298.04,gas
7/14/2018,66.69,gas
7/26/2018,89.39,amazon
11/1/2018,1.83,paypal
5/17/2018,6.19,groceries
4/13/2018,0.34,travel_other
9/23/2018,784.24,online
3/20/2018,537.72,supermarkets
11/13/2018,85.23,online
10/7/2018,67.65,paypal
12/3/2018,722.82,online
4/16/2018,86.89,airfare
3/12/2018,83.66,amazon
3/11/2018,83.15,miscellaneous
3/17/2018,6.34,hotel
11/15/2018,69.33,travel_other
11/29/2018,79.33,wholesale_clubs
2/11/2018,53.75,travel_other
10/5/2018,341.28,supermarkets
4/25/2018,8.01,miscellaneous
1/4/2018,4.51,groceries
6/21/2018,27.87,restaurants
7/25/2018,25.52,paypal
11/26/2018,99.76,gas
8/6/2018,44.53,online
6/14/2018,85.22,wholesale_clubs
4/12/2018,72.25,groceries
1/26/2018,95.24,groceries
7/29/2018,32.34,departmental_store
12/24/2018,4.16,travel_other
5/20/2018,0.51,miscellaneous
5/28/2018,376.91,departmental_store
6/4/2018,88.08,hotel
1/23/2018,33.57,amazon
11/6/2018,126.09,airfare
11/7/2018,79.63,hotel
8/15/2018,8.6,departmental_store
3/28/2018,73.54,miscellaneous
12/28/2018,31.21,paypal
11/7/2018,74.6,airfare
6/20/2018,286.84,wholesale_clubs
11/16/2018,8.99,travel_other
8/1/2018,999.83,hotel
5/1/2018,8.83,airfare
12/29/2018,959.03,amazon
7/29/2018,1.92,miscellaneous
12/24/2018,30.9,miscellaneous
5/30/2018,4.91,hotel
9/2/2018,1.23,hotel
8/1/2018,2.66,departmental_store
5/3/2018,0.57,supermarkets
5/29/2018,33.69,online
7/28/2018,17.94,departmental_store
11/1/2018,92.41,online
3/26/2018,3.41,travel_other
5/23/2018,763.7,hotel
2/25/2018,4.66,paypal
4/27/2018,323.87,groceries
5/18/2018,1.54,online
3/24/2018,931,miscellaneous
1/11/2018,75.08,groceries
7/23/2018,0.41,supermarkets
3/4/2018,6.1,miscellaneous
11/21/2018,947.91,paypal
4/14/2018,779.92,restaurants
9/5/2018,24.56,miscellaneous
6/1/2018,90.56,gas
12/6/2018,9.67,wholesale_clubs
1/3/2018,81.02,restaurants
10/19/2018,919.97,airfare
10/25/2018,82.61,departmental_store
12/17/2018,57.63,departmental_store
3/1/2018,962.85,travel_other
12/6/2018,52.33,restaurants
2/17/2018,3.6,amazon
6/6/2018,3.19,airfare
5/27/2018,1.57,restaurants
4/6/2018,3.99,miscellaneous
3/5/2018,8.66,paypal
1/2/2018,7.69,online
9/17/2018,5.12,hotel
11/10/2018,48.52,travel_other
9/17/2018,74.37,paypal
2/7/2018,5.08,hotel
3/9/2018,9.32,hotel
10/20/2018,5.46,supermarkets
12/25/2018,439.34,hotel
4/7/2018,9.04,gas
5/28/2018,1.3,paypal
8/13/2018,759.22,groceries
4/17/2018,4.91,hotel
6/12/2018,61.65,wholesale_clubs
11/25/2018,178.15,departmental_store
12/27/2018,290.3,airfare
1/21/2018,5.5,hotel
9/25/2018,22.91,departmental_store
1/12/2018,522.42,paypal
4/20/2018,890.51,supermarkets
11/6/2018,660.88,wholesale_clubs
4/16/2018,5.35,departmental_store
1/25/2018,2.89,restaurants
7/30/2018,2.02,paypal
3/23/2018,32.52,gas
7/21/2018,341.58,gas
3/5/2018,284.93,travel_other
9/9/2018,79.14,amazon
12/24/2018,1.85,restaurants
7/22/2018,6.34,airfare
10/19/2018,887.54,hotel
6/21/2018,37.07,supermarkets
5/13/2018,7.34,wholesale_clubs
10/15/2018,263.46,wholesale_clubs
1/24/2018,26.53,hotel
10/19/2018,606.7,travel_other
5/22/2018,905.66,miscellaneous
6/11/2018,1.82,restaurants
1/29/2018,84.83,restaurants
6/20/2018,462.45,supermarkets
11/15/2018,9.78,airfare
8/22/2018,2.63,miscellaneous
4/20/2018,8.95,airfare
11/19/2018,39.99,travel_other
1/27/2018,25.06,miscellaneous
12/6/2018,0.6,gas
3/14/2018,4.23,online
7/29/2018,314.61,airfare
2/25/2018,7.43,departmental_store
4/20/2018,747.38,gas
9/16/2018,548.01,amazon
9/22/2018,1.11,online
10/22/2018,4.88,restaurants
1/18/2018,2.11,supermarkets
11/19/2018,4.47,online
4/5/2018,5.23,paypal
3/8/2018,56.58,airfare
5/17/2018,2.67,airfare
7/6/2018,16.33,paypal
4/25/2018,6.14,online
8/16/2018,8.01,airfare
5/24/2018,752.5,gas
10/3/2018,949.45,hotel
9/6/2018,25.69,online
3/25/2018,947.29,miscellaneous
4/23/2018,657.3,miscellaneous
12/8/2018,8.13,gas
4/26/2018,6.82,airfare
8/5/2018,9.93,online
11/12/2018,0.37,amazon
11/15/2018,4.68,departmental_store
1/18/2018,88.55,wholesale_clubs
1/7/2018,433.75,amazon
10/9/2018,773.29,paypal
4/29/2018,809,miscellaneous
4/25/2018,97.35,miscellaneous
4/10/2018,7.92,groceries
6/3/2018,88.48,groceries
6/18/2018,761.56,amazon
2/18/2018,65.81,wholesale_clubs
8/24/2018,875.52,gas
8/21/2018,61.81,travel_other
8/4/2018,44.22,wholesale_clubs
3/7/2018,562.89,groceries
8/10/2018,8.49,wholesale_clubs
8/15/2018,1.79,restaurants
2/9/2018,66.15,travel_other
8/23/2018,5.6,departmental_store
6/19/2018,232.84,hotel
7/1/2018,315.21,paypal
4/3/2018,36.22,restaurants
7/5/2018,75.89,paypal
4/2/2018,99.68,groceries
11/15/2018,0.18,airfare
11/6/2018,23.52,supermarkets
7/13/2018,66.52,paypal
5/28/2018,488.64,hotel
8/14/2018,324.78,groceries
10/25/2018,17.79,wholesale_clubs
8/4/2018,204.61,hotel
4/8/2018,499.92,supermarkets
11/14/2018,66.84,supermarkets
11/22/2018,63.93,amazon
6/2/2018,6.63,hotel
6/13/2018,763.75,miscellaneous
5/12/2018,558.45,hotel
1/23/2018,398.26,wholesale_clubs
1/25/2018,11.84,hotel
6/21/2018,1.39,miscellaneous
12/28/2018,487.98,travel_other
12/9/2018,33.56,amazon
12/29/2018,29.04,wholesale_clubs
3/25/2018,7.18,travel_other
5/30/2018,751.01,amazon
5/2/2018,78.04,departmental_store
4/4/2018,262.54,travel_other
5/25/2018,307.52,airfare
5/8/2018,18.78,supermarkets
1/28/2018,758.17,travel_other
8/9/2018,174.11,travel_other
8/23/2018,87.82,miscellaneous
5/23/2018,61.46,wholesale_clubs
10/21/2018,39.68,airfare
6/9/2018,52.16,departmental_store
11/28/2018,7.51,travel_other
10/18/2018,2.13,supermarkets
5/9/2018,877.77,amazon
3/20/2018,96.21,departmental_store
8/5/2018,31.15,miscellaneous
11/12/2018,29.4,paypal
3/21/2018,22.11,supermarkets
8/7/2018,169,gas
3/26/2018,96.77,paypal
2/5/2018,9.38,supermarkets
4/27/2018,1.6,airfare
11/27/2018,6.68,departmental_store
6/4/2018,9.86,groceries
2/22/2018,1.01,airfare
2/8/2018,3.49,airfare
2/26/2018,1.96,supermarkets
6/2/2018,322.91,supermarkets
9/19/2018,8.71,supermarkets
6/7/2018,827.59,airfare
10/29/2018,38.48,restaurants
4/6/2018,58.21,restaurants
11/26/2018,5.48,airfare
5/1/2018,55.58,paypal
4/20/2018,714.39,gas
6/5/2018,9.2,restaurants
8/6/2018,15.24,supermarkets
9/11/2018,75.08,departmental_store
10/23/2018,248.54,wholesale_clubs
1/28/2018,27.43,miscellaneous
8/1/2018,198.36,amazon
11/2/2018,6.84,online
10/6/2018,0.89,wholesale_clubs
12/8/2018,748.25,gas
9/4/2018,22.4,hotel
7/29/2018,2.33,groceries
12/19/2018,1.76,hotel
6/3/2018,75.37,miscellaneous
12/19/2018,6.25,restaurants
4/27/2018,45.91,gas
1/27/2018,874.87,groceries
9/14/2018,215.27,restaurants
9/19/2018,8.41,airfare
9/27/2018,549.48,wholesale_clubs
2/13/2018,1.72,miscellaneous
11/13/2018,5.67,paypal
6/15/2018,600.83,travel_other
8/6/2018,4.26,gas
8/6/2018,6.5,wholesale_clubs
5/20/2018,21.55,groceries
6/16/2018,57.4,paypal
6/11/2018,0.94,departmental_store
10/19/2018,1.82,hotel
1/6/2018,673.35,restaurants
11/6/2018,58.72,amazon
11/17/2018,7.62,wholesale_clubs
10/3/2018,41.56,gas
8/3/2018,6.99,hotel
7/14/2018,8.74,paypal
8/20/2018,357.49,hotel
4/29/2018,13.09,amazon
5/1/2018,7.04,wholesale_clubs
7/22/2018,923.64,online
3/17/2018,1.63,amazon
11/14/2018,4.05,restaurants
2/27/2018,53.85,restaurants
5/2/2018,351.7,wholesale_clubs
3/10/2018,14,online
8/16/2018,6.77,airfare
5/9/2018,59.45,travel_other
6/9/2018,89.15,hotel
7/7/2018,354.2,wholesale_clubs
3/26/2018,11.77,travel_other
10/4/2018,0.41,hotel
2/15/2018,267.3,departmental_store
5/11/2018,97.89,amazon
8/5/2018,8.44,restaurants
2/20/2018,25.15,paypal
10/11/2018,1.55,airfare
9/14/2018,3.41,online
11/3/2018,63.93,gas
1/9/2018,274.62,amazon
12/14/2018,15.29,supermarkets
11/26/2018,31.67,restaurants
9/24/2018,13.7,paypal
9/2/2018,46.11,travel_other
8/13/2018,641.46,travel_other
4/18/2018,812.17,travel_other
4/27/2018,73.13,groceries
6/9/2018,22.38,paypal
5/11/2018,22.92,groceries
3/12/2018,81.45,travel_other
5/15/2018,63.79,travel_other
7/30/2018,34.31,paypal
6/6/2018,61.87,departmental_store
11/19/2018,678.6,paypal
7/14/2018,8.38,travel_other
11/28/2018,8.9,departmental_store
12/19/2018,248.91,restaurants
8/20/2018,119.04,wholesale_clubs
10/23/2018,392.95,hotel
5/4/2018,87.46,groceries
2/26/2018,1.64,paypal
6/14/2018,433.33,miscellaneous
5/26/2018,596.68,paypal
3/30/2018,23.25,restaurants
11/26/2018,8.94,restaurants
10/11/2018,7.49,airfare
6/29/2018,97.4,gas
4/1/2018,2.76,departmental_store
8/14/2018,58.33,hotel
8/11/2018,4,amazon
6/26/2018,6.23,paypal
10/28/2018,969.54,restaurants
12/23/2018,3.18,groceries
9/27/2018,1,gas
8/2/2018,67.11,amazon
11/18/2018,4.72,travel_other
6/22/2018,175.01,departmental_store
1/16/2018,33.44,wholesale_clubs
7/17/2018,4.38,airfare
6/29/2018,44.89,gas
5/25/2018,90.47,amazon
7/8/2018,999,amazon
6/11/2018,8.95,miscellaneous
4/19/2018,10.7,miscellaneous
3/12/2018,7.49,departmental_store
10/28/2018,1.36,supermarkets
7/17/2018,670.12,airfare
4/14/2018,158.56,hotel
4/22/2018,64.05,gas
8/3/2018,466.89,paypal
9/6/2018,8.17,restaurants
9/25/2018,498.97,gas
